Date,Price,Open,High,Low,Volume,Chg%
"Aug 6, 2018",68.83,68.58,68.9,68.545,0,0.42%
"Aug 3, 2018",68.545,68.695,68.845,68.545,0,-0.12%
"Aug 2, 2018",68.625,68.375,68.735,68.265,0,0.40%
"Aug 1, 2018",68.35,68.56,68.632,68.35,0,-0.16%
"Jul 31, 2018",68.46,68.71,68.71,68.45,0,-0.21%
"Jul 30, 2018",68.605,68.705,68.792,68.605,0,0.00%
"Jul 27, 2018",68.605,68.655,68.755,68.535,0,-0.08%
"Jul 26, 2018",68.66,68.705,68.76,68.618,0,-0.10%
"Jul 25, 2018",68.73,68.965,68.98,68.67,0,-0.31%
"Jul 24, 2018",68.947,68.97,69.088,68.845,0,0.15%
"Jul 23, 2018",68.845,68.705,68.865,68.645,0,0.15%
"Jul 20, 2018",68.74,69.025,69.132,68.74,0,-0.41%
"Jul 19, 2018",69.02,68.72,69.11,68.7,0,0.58%
"Jul 18, 2018",68.625,68.425,68.645,68.385,0,0.28%
"Jul 17, 2018",68.43,68.36,68.475,68.28,0,-0.18%
"Jul 16, 2018",68.55,68.56,68.72,68.51,0,0.07%
"Jul 13, 2018",68.5,68.52,68.562,68.335,0,-0.03%
"Jul 12, 2018",68.52,68.765,68.765,68.49,0,-0.31%
"Jul 11, 2018",68.73,68.825,68.895,68.71,0,-0.04%
"Jul 10, 2018",68.755,68.665,68.865,68.655,0,0.14%
"Jul 09, 2018",68.66,68.57,68.79,68.57,0,-0.21%
"Jul 06, 2018",68.805,68.885,69.03,68.805,0,-0.11%
"Jul 5, 2018",68.88,68.81,69.01,68.695,0,0.28%
"Jul 4, 2018",68.69,68.525,68.777,68.445,0,0.20%
"Jul 3, 2018",68.55,68.935,68.965,68.525,0,-0.25%
"Jul 2, 2018",68.72,68.495,68.825,68.34,0,0.38%
"Jun 29, 2018",68.46,68.7,68.7,68.36,0,-0.55%
"Jun 28, 2018",68.84,68.9,69.1,68.725,0,0.29%
"Jun 27, 2018",68.64,68.43,68.71,68.425,0,0.39%
"Jun 26, 2018",68.37,68.14,68.37,68.08,0,0.37%
"Jun 25, 2018",68.115,67.905,68.173,67.905,0,0.36%
"Jun 22, 2018",67.87,67.84,67.89,67.715,0,-0.11%
"Jun 21, 2018",67.945,68.205,68.243,67.945,0,-0.17%
"Jun 20, 2018",68.06,68.1,68.185,68.03,0,-0.37%
"Jun 19, 2018",68.31,67.98,68.385,67.977,0,0.40%
"Jun 18, 2018",68.04,68.16,68.17,67.95,0,-0.03%
"Jun 15, 2018",68.06,67.915,68.065,67.887,0,0.55%
"Jun 14, 2018",67.69,67.575,67.735,67.57,0,0.07%
"Jun 13, 2018",67.645,67.6,67.705,67.55,0,0.24%
"Jun 12, 2018",67.48,67.455,67.51,67.36,0,0.01%
"Jun 11, 2018",67.47,67.445,67.48,67.275,0,-0.09%
"Jun 08, 2018",67.53,67.47,67.795,67.44,0,0.16%
"Jun 07, 2018",67.42,66.94,67.46,66.94,0,0.87%
"June 6, 2018",66.84,67.09,67.165,66.84,0,-0.39%
"June 5, 2018",67.1,67.08,67.23,67.08,0,0.04%
"June 4, 2018",67.07,66.915,67.17,66.85,0,0.11%
"June 1, 2018",66.995,67.455,67.455,66.995,0,-0.65%
"May 31, 2018",67.43,67.43,67.6,67.32,0,-0.01%
"May 30, 2018",67.44,67.855,67.9,67.395,0,-0.59%
"May 29, 2018",67.84,67.63,67.995,67.63,0,0.65%
"May 28, 2018",67.4,67.505,67.532,67.298,0,-0.49%
"May 25, 2018",67.73,68.33,68.33,67.718,0,-0.89%
"May 24, 2018",68.34,68.35,68.435,68.295,0,-0.04%
"May 23, 2018",68.37,68.16,68.485,68.16,0,0.51%
"May 22, 2018",68.02,67.99,68.095,67.938,0,-0.14%
"May 21, 2018",68.115,68.105,68.165,68.023,0,0.18%
"May 18, 2018",67.99,67.775,68.1,67.768,0,0.33%
"May 17, 2018",67.765,67.725,67.81,67.585,0,-0.01%
"May 16, 2018",67.775,68.105,68.135,67.755,0,-0.45%
"May 15, 2018",68.08,67.69,68.148,67.46,0,0.77%
"May 14, 2018",67.56,67.257,67.63,67.22,0,0.30%
"May 11, 2018",67.36,67.145,67.38,67.115,0,0.17%
"May 10, 2018",67.245,67.335,67.438,67.225,0,-0.16%
"May 09, 2018",67.35,67.135,67.477,67.135,0,0.33%
"May 08, 2018",67.13,67.175,67.29,66.988,0,-0.01%
"May 07, 2018",67.14,66.83,67.185,66.79,0,0.48%
"May 4, 2018",66.82,66.66,66.92,66.63,0,0.22%
"May 3, 2018",66.67,66.605,66.72,66.53,0,-0.03%
"May 2, 2018",66.69,66.76,66.782,66.64,0,-0.16%
"May 1, 2018",66.8,66.46,66.81,66.45,0,0.51%
"Apr 30, 2018",66.46,66.6,66.6,66.35,0,-0.24%
"Apr 27, 2018",66.62,66.84,66.852,66.62,0,-0.28%
"Apr 26, 2018",66.805,66.885,66.912,66.697,0,-0.17%
"Apr 25, 2018",66.92,66.49,66.98,66.49,0,0.77%
"Apr 24, 2018",66.41,66.42,66.46,66.295,0,-0.18%
"Apr 23, 2018",66.53,66.21,66.53,66.15,0,0.48%
"Apr 20, 2018",66.21,66.03,66.21,65.96,0,0.52%
"Apr 19, 2018",65.87,65.85,65.87,65.735,0,0.23%
"Apr 18, 2018",65.72,65.67,65.79,65.6,0,0.06%
"Apr 17, 2018",65.68,65.45,65.702,65.42,0,0.32%
"Apr 16, 2018",65.47,65.33,65.515,65.32,0,0.33%
"Apr 13, 2018",65.255,65.305,65.305,65.185,0,-0.05%
"Apr 12, 2018",65.29,65.32,65.45,65.248,0,0.05%
"Apr 11, 2018",65.26,65,65.315,64.985,0,0.48%
"Apr 10, 2018",64.95,64.89,65.035,64.89,0,-0.01%
"Apr 09, 2018",64.955,64.865,65.057,64.85,0,0.04%
"Apr 06, 2018",64.93,64.935,65.045,64.92,0,0.06%
"Apr 5, 2018",64.89,65.04,65.14,64.89,0,-0.24%
"Apr 4, 2018",65.045,65.005,65.18,64.905,0,0.07%
"Apr 3, 2018",65,65.09,65.135,64.985,0,-0.20%
"Apr 2, 2018",65.13,65.12,65.13,65.09,0,0.02%
"Mar 30, 2018",65.115,65.115,65.115,65.115,0,0.00%
"Mar 29, 2018",65.115,65.17,65.17,65.115,0,-0.07%
"Mar 28, 2018",65.16,64.89,65.3,64.89,0,0.33%
"Mar 27, 2018",64.945,64.785,64.993,64.727,0,0.19%
"Mar 26, 2018",64.825,64.895,64.955,64.803,0,-0.25%
"Mar 23, 2018",64.99,65.2,65.21,64.982,0,-0.18%
"Mar 22, 2018",65.105,65.125,65.155,65.025,0,-0.12%
"Mar 21, 2018",65.18,65.22,65.24,65.18,0,-0.05%
"Mar 20, 2018",65.21,65.21,65.25,65.16,0,-0.02%
"Mar 19, 2018",65.22,65.045,65.22,65,0,0.35%
"Mar 16, 2018",64.99,64.99,64.99,64.85,0,0.00%
"Mar 15, 2018",64.99,64.925,64.993,64.81,0,0.23%
"Mar 14, 2018",64.84,64.89,65.062,64.82,0,-0.02%
"Mar 13, 2018",64.855,64.985,65.01,64.845,0,-0.20%
"Mar 12, 2018",64.985,64.965,65.07,64.957,0,-0.21%
"Mar 09, 2018",65.125,65.125,65.195,65.045,0,0.03%
"Mar 08, 2018",65.105,64.905,65.165,64.885,0,0.35%
"Mar 07, 2018",64.88,64.905,65.01,64.86,0,-0.04%
"Mar 6, 2018",64.905,64.945,65.12,64.905,0,-0.18%
"Mar 5, 2018",65.025,65.055,65.16,64.93,0,-0.30%
"Mar 2, 2018",65.22,65.21,65.27,65.2,0,-0.02%
"Mar 1, 2018",65.23,65.21,65.252,65.11,0,0.03%
"Feb 28, 2018",65.21,65.15,65.32,65.05,0,0.45%
"Feb 27, 2018",64.92,64.82,64.97,64.77,0,0.23%
"Feb 26, 2018",64.77,64.66,64.84,64.63,0,0.09%
"Feb 23, 2018",64.71,64.96,64.96,64.695,0,-0.41%
"Feb 22, 2018",64.975,65.065,65.105,64.955,0,0.26%
"Feb 21, 2018",64.805,64.905,64.945,64.713,0,-0.08%
"Feb 20, 2018",64.86,64.51,64.863,64.42,0,0.95%
"Feb 19, 2018",64.25,64.25,64.25,64.25,0,0.05%
"Feb 16, 2018",64.215,63.875,64.23,63.815,0,0.49%
"Feb 15, 2018",63.9,63.96,63.98,63.875,0,-0.31%
"Feb 14, 2018",64.1,64.155,64.192,64.045,0,-0.26%
"Feb 13, 2018",64.265,64.275,64.275,64.265,0,-0.02%
"Feb 12, 2018",64.28,64.29,64.35,64.24,0,-0.15%
"Feb 09, 2018",64.375,64.425,64.438,64.285,0,0.12%
"Feb 08, 2018",64.3,64.39,64.39,64.15,0,0.03%
"Feb 07, 2018",64.28,64.22,64.312,64.045,0,0.08%
"Feb 6, 2018",64.23,64.36,64.405,64.1,0,0.14%
"Feb 5, 2018",64.14,64.24,64.24,64.01,0,0.02%
"Feb 2, 2018",64.13,64.125,64.2,63.74,0,0.23%
"Feb 1, 2018",63.98,63.65,64.065,63.56,0,0.68%
"Jan 31, 2018",63.55,63.68,63.752,63.55,0,-0.22%
"Jan 30, 2018",63.69,63.7,63.815,63.595,0,0.14%
"Jan 29, 2018",63.6,63.61,63.625,63.49,0,0.02%
"Jan 26, 2018",63.59,63.525,63.62,63.515,0,0.12%
"Jan 25, 2018",63.515,63.515,63.64,63.455,0,-0.23%
"Jan 24, 2018",63.66,63.74,63.74,63.63,0,-0.16%
"Jan 23, 2018",63.76,63.91,63.91,63.75,0,-0.20%
"Jan 22, 2018",63.89,63.89,64.01,63.725,0,0.09%
"Jan 19, 2018",63.83,63.68,63.87,63.635,0,-0.06%
"Jan 18, 2018",63.87,63.86,63.95,63.755,0,-0.02%
"Jan 17, 2018",63.885,64.08,64.08,63.772,0,-0.21%
"Jan 16, 2018",64.02,63.61,64.13,63.6,0,0.80%
"Jan 15, 2018",63.515,63.46,63.515,63.335,0,-0.15%
"Jan 12, 2018",63.61,63.6,63.73,63.49,0,-0.13%
"Jan 11, 2018",63.69,63.66,63.828,63.648,0,0.09%
"Jan 10, 2018",63.63,63.69,63.855,63.56,0,-0.06%
"Jan 09, 2018",63.67,63.485,63.73,63.425,0,0.31%
"Jan 08, 2018",63.475,63.335,63.53,63.245,0,0.21%
"Jan 05, 2018",63.34,63.36,63.425,63.323,0,-0.09%
"Jan 4, 2018",63.4,63.595,63.615,63.365,0,-0.17%
"Jan 3, 2018",63.505,63.555,63.575,63.45,0,0.07%
"Jan 2, 2018",63.46,63.7,63.77,63.44,0,-0.35%
"Jan 1, 2018",63.68,63.855,63.865,63.635,0,-0.25%
"Dec 29, 2017",63.84,64.055,64.07,63.79,0,-0.37%
"Dec 28, 2017",64.08,64.13,64.28,64.078,0,-0.06%
"Dec 27, 2017",64.12,64.075,64.185,64.075,0,0.11%
"Dec 26, 2017",64.05,64.04,64.125,64.028,0,0.05%
"Dec 25, 2017",64.02,64.02,64.02,64.02,0,0.00%
"Dec 22, 2017",64.02,64.06,64.09,64.02,0,0.00%
"Dec 21, 2017",64.02,64.02,64.14,64.01,0,-0.15%
"Dec 20, 2017",64.115,64.01,64.13,64.005,0,0.09%
"Dec 19, 2017",64.06,64.23,64.23,63.945,0,-0.23%
"Dec 18, 2017",64.21,64.16,64.73,64.09,0,0.20%
"Dec 15, 2017",64.08,64.14,64.175,64.015,0,-0.40%
"Dec 14, 2017",64.34,64.36,64.375,64.255,0,-0.19%
"Dec 13, 2017",64.46,64.54,64.56,64.425,0,0.08%
"Dec 12, 2017",64.41,64.42,64.53,64.4,0,0.09%
"Dec 11, 2017",64.355,64.455,64.455,64.315,0,-0.19%
"Dec 08, 2017",64.48,64.565,64.59,64.435,0,-0.14%
"Dec 07, 2017",64.57,64.51,64.61,64.49,0,0.06%
"Dec 6, 2017",64.53,64.445,64.555,64.398,0,0.26%
"Dec 5, 2017",64.36,64.3,64.468,64.23,0,-0.03%
"Dec 4, 2017",64.38,64.56,64.56,64.29,0,-0.22%
"Dec 1, 2017",64.52,64.505,64.52,64.49,0,0.05%
"Nov 30, 2017",64.49,64.55,64.635,64.41,0,0.20%
"Nov 29, 2017",64.36,64.42,64.52,64.28,0,-0.08%
"Nov 28, 2017",64.41,64.54,64.613,64.37,0,-0.10%
"Nov 27, 2017",64.477,64.715,64.828,64.477,0,-0.31%
"Nov 24, 2017",64.68,64.59,64.752,64.555,0,0.17%
"Nov 23, 2017",64.57,64.815,64.897,64.57,0,-0.48%
"Nov 22, 2017",64.88,64.78,64.965,64.72,0,0.00%
"Nov 21, 2017",64.88,65.09,65.125,64.88,0,-0.34%
"Nov 20, 2017",65.1,64.975,65.125,64.975,0,0.13%
"Nov 17, 2017",65.015,64.647,65.072,64.625,0,-0.43%
"Nov 16, 2017",65.295,65.285,65.39,65.125,0,0.04%
"Nov 15, 2017",65.27,65.44,65.44,65.155,0,-0.21%
"Nov 14, 2017",65.41,65.32,65.55,65.292,0,-0.05%
"Nov 13, 2017",65.44,65.37,65.535,65.267,0,0.38%
"Nov 10, 2017",65.19,65.09,65.208,65.005,0,0.33%
"Nov 09, 2017",64.975,64.945,65.002,64.852,0,0.08%
"Nov 08, 2017",64.92,65.135,65.165,64.92,0,-0.22%
"Nov 07, 2017",65.06,64.66,65.07,64.615,0,0.67%
"Nov 6, 2017",64.625,64.665,64.742,64.625,0,0.10%
"Nov 3, 2017",64.56,64.58,64.65,64.52,0,-0.02%
"Nov 2, 2017",64.575,64.535,64.675,64.475,0,0.02%
"Nov 1, 2017",64.565,64.705,64.705,64.51,0,-0.29%
"Oct 31, 2017",64.75,64.84,64.85,64.73,0,-0.17%
"Oct 30, 2017",64.86,64.89,64.96,64.8,0,-0.28%
"Oct 27, 2017",65.04,65.025,65.11,64.965,0,0.31%
"Oct 26, 2017",64.84,64.785,64.92,64.73,0,-0.13%
"Oct 25, 2017",64.925,65.145,65.2,64.885,0,-0.25%
"Oct 24, 2017",65.09,64.98,65.125,64.9,0,0.10%
"Oct 23, 2017",65.023,65.075,65.115,64.98,0,-0.03%
"Oct 20, 2017",65.04,65,65.045,64.995,0,0.07%
"Oct 19, 2017",64.995,65.033,65.08,64.995,0,-0.09%
"Oct 18, 2017",65.055,64.995,65.17,64.965,0,0.04%
"Oct 17, 2017",65.03,64.795,65.04,64.795,0,0.51%
"Oct 16, 2017",64.7,64.745,64.77,64.69,0,0.00%
"Oct 13, 2017",64.7,64.955,64.965,64.7,0,-0.55%
"Oct 12, 2017",65.06,65.16,65.165,65.035,0,-0.15%
"Oct 11, 2017",65.16,65.26,65.325,65.13,0,-0.14%
"Oct 10, 2017",65.25,65.355,65.38,65.205,0,-0.16%
"Oct 09, 2017",65.355,65.375,65.43,65.275,0,-0.07%
"Oct 06, 2017",65.4,65.2,65.405,65.2,0,0.39%
"Oct 5, 2017",65.145,65.095,65.195,64.975,0,0.18%
"Oct 4, 2017",65.03,65.345,65.385,64.95,0,-0.69%
"Oct 3, 2017",65.485,65.595,65.637,65.465,0,0.27%
"Oct 2, 2017",65.31,65.31,65.31,65.31,0,0.00%
"Sep 29, 2017",65.31,65.352,65.465,65.235,0,-0.24%
"Sep 28, 2017",65.47,65.835,65.9,65.47,0,-0.37%
"Sep 27, 2017",65.715,65.365,65.755,65.345,0,0.39%
"Sep 26, 2017",65.46,65.245,65.49,65.155,0,0.51%
"Sep 25, 2017",65.127,64.845,65.175,64.725,0,0.51%
"Sep 22, 2017",64.795,64.805,65.155,64.755,0,-0.02%
"Sep 21, 2017",64.81,64.515,64.855,64.45,0,0.80%
"Sep 20, 2017",64.293,64.245,64.435,64.245,0,-0.01%
"Sep 19, 2017",64.3,64.19,64.35,64.13,0,0.22%
"Sep 18, 2017",64.158,64.055,64.168,64.002,0,0.07%
"Sep 15, 2017",64.11,64.145,64.145,64.042,0,-0.02%
"Sep 14, 2017",64.123,64.168,64.172,64.062,0,0.18%
"Sep 13, 2017",64.01,63.99,64.05,63.97,0,-0.03%
"Sep 12, 2017",64.031,63.985,64.055,63.935,0,0.15%
"Sep 11, 2017",63.935,63.905,63.94,63.838,0,0.24%
"Sep 08, 2017",63.785,63.87,63.96,63.78,0,-0.36%
"Sep 07, 2017",64.015,64.042,64.055,63.98,0,-0.07%
"Sep 6, 2017",64.06,64.105,64.262,64.06,0,-0.07%
"Sep 5, 2017",64.105,64.105,64.162,64.08,0,0.10%
"Sep 4, 2017",64.04,63.945,64.178,63.935,0,0.02%
"Sep 1, 2017",64.025,63.925,64.055,63.875,0,0.14%
"Aug 31, 2017",63.935,64.035,64.06,63.895,0,-0.09%
"Aug 30, 2017",63.99,63.975,64.02,63.875,0,-0.04%
"Aug 29, 2017",64.015,63.955,64.037,63.925,0,0.17%
"Aug 28, 2017",63.905,63.89,63.93,63.855,0,-0.16%
"Aug 25, 2017",64.005,64.055,64.065,64.005,0,-0.06%
"Aug 24, 2017",64.045,64.04,64.09,64.005,0,0.00%
"Aug 23, 2017",64.045,64.045,64.147,64.045,0,-0.04%
"Aug 22, 2017",64.072,64.095,64.15,64.05,0,-0.06%
"Aug 21, 2017",64.11,64.075,64.157,64.015,0,0.02%
"Aug 18, 2017",64.095,64.185,64.185,64.082,0,-0.12%
"Aug 17, 2017",64.17,64.17,64.17,64.17,0,0.00%
"Aug 16, 2017",64.17,64.275,64.328,64.14,0,0.08%
"Aug 15, 2017",64.12,64.11,64.12,64.11,0,0.05%
"Aug 14, 2017",64.09,63.985,64.148,63.935,0,-0.08%
"Aug 11, 2017",64.14,64.23,64.27,64.1,0,0.07%
"Aug 10, 2017",64.095,63.955,64.115,63.885,0,0.37%
"Aug 09, 2017",63.86,63.785,63.86,63.715,0,0.26%
"Aug 08, 2017",63.692,63.755,63.785,63.62,0,-0.23%
"Aug 07, 2017",63.84,63.73,63.865,63.668,0,0.26%
"Aug 4, 2017",63.675,63.721,63.786,63.624,0,-0.05%
"Aug 3, 2017",63.705,63.645,63.72,63.575,0,0.11%
"Aug 2, 2017",63.635,64.125,64.135,63.595,0,-0.72%
"Aug 1, 2017",64.095,64.105,64.145,64.045,0,-0.16%
"Jul 31, 2017",64.2,64.14,64.273,64.075,0,0.13%
"Jul 28, 2017",64.115,64.195,64.245,64.11,0,-0.02%
"Jul 27, 2017",64.125,64.195,64.218,64.075,0,-0.36%
"Jul 26, 2017",64.355,64.472,64.487,64.355,0,-0.05%
"Jul 25, 2017",64.385,64.355,64.425,64.345,0,-0.02%
"Jul 24, 2017",64.395,64.415,64.465,64.3,0,0.02%
"Jul 21, 2017",64.385,64.385,64.39,64.305,0,0.02%
"Jul 20, 2017",64.375,64.345,64.46,64.325,0,0.16%
"Jul 19, 2017",64.27,64.37,64.37,64.26,0,-0.07%
"Jul 18, 2017",64.316,64.37,64.415,64.316,0,-0.05%
"Jul 17, 2017",64.345,64.365,64.407,64.345,0,-0.12%
"Jul 14, 2017",64.424,64.488,64.525,64.424,0,-0.06%
"Jul 13, 2017",64.46,64.398,64.475,64.398,0,-0.02%
"Jul 12, 2017",64.475,64.535,64.6,64.475,0,-0.14%
"Jul 11, 2017",64.565,64.465,64.605,64.46,0,0.14%
"Jul 10, 2017",64.475,64.585,64.597,64.475,0,-0.23%
"Jul 07, 2017",64.625,64.775,64.775,64.54,0,-0.15%
"Jul 6, 2017",64.725,64.755,64.808,64.705,0,-0.12%
"Jul 5, 2017",64.8,64.705,64.865,64.675,0,0.02%
"Jul 4, 2017",64.79,64.805,64.897,64.705,0,-0.08%
"Jul 3, 2017",64.845,64.655,64.91,64.635,0,0.35%
"Jun 30, 2017",64.62,64.73,64.84,64.575,0,-0.06%
"Jun 29, 2017",64.66,64.455,64.69,64.442,0,0.21%
"Jun 28, 2017",64.525,64.575,64.66,64.51,0,0.08%
"Jun 27, 2017",64.475,64.485,64.545,64.405,0,0.06%
"Jun 26, 2017",64.435,64.465,64.465,64.435,0,-0.11%
"Jun 23, 2017",64.505,64.585,64.618,64.445,0,-0.15%
"Jun 22, 2017",64.605,64.545,64.63,64.455,0,0.12%
"Jun 21, 2017",64.53,64.635,64.68,64.49,0,-0.02%
"Jun 20, 2017",64.54,64.485,64.54,64.412,0,0.07%
"Jun 19, 2017",64.495,64.445,64.505,64.34,0,0.05%
"Jun 16, 2017",64.465,64.69,64.75,64.405,0,-0.15%
"Jun 15, 2017",64.565,64.295,64.62,64.26,0,0.51%
"Jun 14, 2017",64.235,64.335,64.367,64.235,0,-0.17%
"Jun 13, 2017",64.345,64.455,64.515,64.345,0,-0.21%
"Jun 12, 2017",64.48,64.35,64.49,64.32,0,0.37%
"Jun 09, 2017",64.245,64.275,64.34,64.167,0,-0.01%
"Jun 08, 2017",64.25,64.41,64.43,64.208,0,-0.29%
"Jun 07, 2017",64.435,64.515,64.535,64.315,0,0.01%
"June 6, 2017",64.43,64.34,64.485,64.315,0,0.12%
"June 5, 2017",64.35,64.32,64.4,64.29,0,-0.10%
"June 2, 2017",64.415,64.345,64.52,64.345,0,-0.10%
"June 1, 2017",64.478,64.525,64.598,64.433,0,-0.05%
"May 31, 2017",64.51,64.605,64.605,64.46,0,-0.19%
"May 30, 2017",64.635,64.645,64.707,64.605,0,0.15%
"May 29, 2017",64.54,64.485,64.595,64.455,0,0.05%
"May 26, 2017",64.51,64.565,64.63,64.425,0,-0.07%
"May 25, 2017",64.555,64.578,64.65,64.48,0,-0.33%
"May 24, 2017",64.77,64.93,64.97,64.715,0,-0.19%
"May 23, 2017",64.895,64.685,64.92,64.655,0,0.60%
"May 22, 2017",64.51,64.53,64.655,64.46,0,-0.09%
"May 19, 2017",64.565,64.725,65.025,64.565,0,-0.49%
"May 18, 2017",64.88,64.4,64.92,64.327,0,1.17%
"May 17, 2017",64.13,64,64.175,63.99,0,0.13%
"May 16, 2017",64.045,64.075,64.165,64.04,0,-0.03%
"May 15, 2017",64.065,64.13,64.18,64.025,0,-0.28%
"May 12, 2017",64.243,64.305,64.377,64.243,0,-0.25%
"May 11, 2017",64.405,64.595,64.595,64.35,0,-0.33%
"May 10, 2017",64.615,64.694,64.694,64.555,0,-0.10%
"May 09, 2017",64.68,64.44,64.705,64.44,0,0.50%
"May 08, 2017",64.36,64.26,64.385,64.21,0,0.07%
"May 05, 2017",64.315,64.235,64.395,64.235,0,0.16%
"May 4, 2017",64.215,64.195,64.25,64.18,0,0.08%
"May 3, 2017",64.165,64.14,64.2,64.115,0,0.00%
"May 2, 2017",64.165,64.147,64.25,64.125,0,-0.14%
"May 1, 2017",64.255,64.285,64.285,64.255,0,-0.05%
"Apr 28, 2017",64.29,64.13,64.4,64.13,0,0.27%
"Apr 27, 2017",64.115,64.065,64.175,63.985,0,-0.02%
"Apr 26, 2017",64.13,64.32,64.33,63.94,0,-0.31%
"Apr 25, 2017",64.33,64.425,64.425,64.215,0,-0.25%
"Apr 24, 2017",64.49,64.537,64.542,64.41,0,-0.25%
"Apr 21, 2017",64.65,64.66,64.69,64.565,0,0.05%
"Apr 20, 2017",64.62,64.64,64.727,64.536,0,-0.07%
"Apr 19, 2017",64.665,64.575,64.665,64.525,0,0.09%
"Apr 18, 2017",64.605,64.515,64.655,64.485,0,0.19%
"Apr 17, 2017",64.48,64.44,64.55,64.305,0,0.00%
"Apr 14, 2017",64.48,64.443,64.48,64.443,0,0.05%
"Apr 13, 2017",64.445,64.455,64.493,64.272,0,-0.38%
"Apr 12, 2017",64.69,64.625,64.73,64.535,0,0.21%
"Apr 11, 2017",64.555,64.575,64.695,64.41,0,-0.08%
"Apr 10, 2017",64.605,64.325,64.61,64.325,0,0.52%
"Apr 07, 2017",64.27,64.599,64.744,64.154,0,-0.52%
"Apr 6, 2017",64.606,65.044,65.059,64.504,0,-0.41%
"Apr 5, 2017",64.875,65.075,65.175,64.875,0,-0.31%
"Apr 4, 2017",65.08,65.15,65.15,65.07,0,0.15%
"Apr 3, 2017",64.985,64.825,65.11,64.785,0,0.19%
"Mar 31, 2017",64.86,64.93,64.99,64.8,0,0.00%
"Mar 30, 2017",64.86,64.85,64.99,64.85,0,-0.02%
"Mar 29, 2017",64.875,65.125,65.125,64.865,0,-0.26%
"Mar 28, 2017",65.045,65.11,65.135,65.04,0,0.08%
"Mar 27, 2017",64.995,65.295,65.295,64.98,0,-0.66%
"Mar 24, 2017",65.425,65.505,65.545,65.385,0,-0.05%
"Mar 23, 2017",65.455,65.425,65.588,65.4,0,0.00%
"Mar 22, 2017",65.455,65.585,65.59,65.395,0,0.17%
"Mar 21, 2017",65.345,65.424,65.475,65.234,0,0.00%
"Mar 20, 2017",65.345,65.425,65.495,65.315,0,-0.20%
"Mar 17, 2017",65.475,65.485,65.675,65.405,0,0.14%
"Mar 16, 2017",65.385,65.405,65.535,65.255,0,-0.37%
"Mar 15, 2017",65.63,65.77,65.79,65.42,0,-0.22%
"Mar 14, 2017",65.775,66.225,66.265,65.75,0,-0.61%
"Mar 13, 2017",66.18,66.15,66.19,66.15,0,-0.56%
"Mar 10, 2017",66.555,66.745,66.745,66.555,0,-0.20%
"Mar 09, 2017",66.69,66.837,66.875,66.665,0,-0.11%
"Mar 08, 2017",66.765,66.633,66.77,66.63,0,0.21%
"Mar 07, 2017",66.625,66.68,66.7,66.595,0,-0.07%
"Mar 6, 2017",66.675,66.8,66.8,66.66,0,-0.16%
"Mar 3, 2017",66.78,66.9,66.91,66.78,0,-0.01%
"Mar 2, 2017",66.785,66.782,66.808,66.69,0,-0.12%
"Mar 1, 2017",66.865,66.715,66.915,66.715,0,0.21%
"Feb 28, 2017",66.725,66.765,66.835,66.645,0,0.04%
"Feb 27, 2017",66.7,66.72,66.78,66.65,0,0.08%
"Feb 24, 2017",66.645,66.656,66.705,66.615,0,-0.07%
"Feb 23, 2017",66.69,66.905,66.965,66.69,0,-0.39%
"Feb 22, 2017",66.95,67.007,67.067,66.927,0,-0.05%
"Feb 21, 2017",66.985,66.99,67.025,66.947,0,0.12%
"Feb 20, 2017",66.905,67.07,67.07,66.905,0,-0.26%
"Feb 17, 2017",67.08,67.14,67.167,67,0,0.00%
"Feb 16, 2017",67.08,66.96,67.135,66.915,0,0.31%
"Feb 15, 2017",66.875,66.945,67.005,66.875,0,0.06%
"Feb 14, 2017",66.835,66.925,67,66.805,0,-0.21%
"Feb 13, 2017",66.975,66.952,67.087,66.947,0,0.18%
"Feb 10, 2017",66.854,66.851,67.021,66.801,0,0.13%
"Feb 09, 2017",66.765,67.065,67.088,66.725,0,-0.43%
"Feb 08, 2017",67.05,67.385,67.385,67.05,0,-0.45%
"Feb 07, 2017",67.35,67.2,67.465,67.2,0,0.23%
"Feb 6, 2017",67.195,67.225,67.255,67.145,0,0.02%
"Feb 3, 2017",67.184,67.209,67.429,67.184,0,-0.04%
"Feb 2, 2017",67.21,67.385,67.51,67.21,0,-0.30%
"Feb 1, 2017",67.415,67.669,67.704,67.415,0,-0.15%
"Jan 31, 2017",67.515,67.844,67.918,67.455,0,-0.46%
"Jan 30, 2017",67.829,68.106,68.12,67.755,0,-0.41%
"Jan 27, 2017",68.105,68.191,68.255,68.015,0,-0.10%
"Jan 26, 2017",68.176,67.985,68.234,67.965,0,0.28%
"Jan 25, 2017",67.988,68.137,68.2,67.97,0,-0.22%
"Jan 24, 2017",68.138,68.05,68.18,68.04,0,0.13%
"Jan 23, 2017",68.051,68.081,68.233,68,0,-0.04%
"Jan 20, 2017",68.075,68.115,68.295,67.978,0,-0.04%
"Jan 19, 2017",68.1,68.222,68.319,68.069,0,-0.18%
"Jan 18, 2017",68.22,67.853,68.22,67.853,0,0.53%
"Jan 17, 2017",67.862,68.103,68.158,67.855,0,-0.35%
"Jan 16, 2017",68.103,68.168,68.28,68.07,0,-0.11%
"Jan 13, 2017",68.18,68.15,68.29,68.097,0,0.06%
"Jan 12, 2017",68.141,68.195,68.196,67.95,0,-0.25%
